clip_name label
/home/ubuntu/hryu/data/train/train52.png 0
/home/ubuntu/hryu/data/train/train53.png 0
/home/ubuntu/hryu/data/train/train54.png 0
/home/ubuntu/hryu/data/train/train55.png 1
/home/ubuntu/hryu/data/train/train56.png 0
/home/ubuntu/hryu/data/train/train57.png 0
/home/ubuntu/hryu/data/train/train58.png 0
/home/ubuntu/hryu/data/train/train59.png 0
/home/ubuntu/hryu/data/train/train60.png 0
/home/ubuntu/hryu/data/train/train61.png 0
/home/ubuntu/hryu/data/train/train62.png 0
/home/ubuntu/hryu/data/train/train63.png 0
/home/ubuntu/hryu/data/train/train64.png 1
/home/ubuntu/hryu/data/train/train65.png 0
/home/ubuntu/hryu/data/train/train66.png 0
/home/ubuntu/hryu/data/train/train67.png 0
/home/ubuntu/hryu/data/train/train68.png 0
/home/ubuntu/hryu/data/train/train69.png 0
/home/ubuntu/hryu/data/train/train70.png 0
/home/ubuntu/hryu/data/train/train71.png 0
/home/ubuntu/hryu/data/train/train72.png 0
/home/ubuntu/hryu/data/train/train73.png 1
/home/ubuntu/hryu/data/train/train74.png 1
/home/ubuntu/hryu/data/train/train75.png 1
/home/ubuntu/hryu/data/train/train76.png 0
/home/ubuntu/hryu/data/train/train77.png 1
/home/ubuntu/hryu/data/train/train78.png 1
/home/ubuntu/hryu/data/train/train79.png 1
/home/ubuntu/hryu/data/train/train80.png 1
/home/ubuntu/hryu/data/train/train81.png 1
/home/ubuntu/hryu/data/train/train82.png 1
/home/ubuntu/hryu/data/train/train83.png 0
/home/ubuntu/hryu/data/train/train84.png 1
/home/ubuntu/hryu/data/train/train85.png 0
/home/ubuntu/hryu/data/train/train86.png 0
/home/ubuntu/hryu/data/train/train87.png 0
/home/ubuntu/hryu/data/train/train88.png 0
/home/ubuntu/hryu/data/train/train89.png 0
/home/ubuntu/hryu/data/train/train90.png 0
/home/ubuntu/hryu/data/train/train91.png 0
/home/ubuntu/hryu/data/train/train92.png 0
/home/ubuntu/hryu/data/train/train93.png 0
/home/ubuntu/hryu/data/train/train94.png 0
/home/ubuntu/hryu/data/train/train95.png 0
/home/ubuntu/hryu/data/train/train96.png 0
/home/ubuntu/hryu/data/train/train97.png 0
/home/ubuntu/hryu/data/train/train98.png 0
/home/ubuntu/hryu/data/train/train99.png 0
/home/ubuntu/hryu/data/train/train100.png 0
/home/ubuntu/hryu/data/train/train101.png 0
/home/ubuntu/hryu/data/train/train102.png 0
/home/ubuntu/hryu/data/train/train103.png 0
/home/ubuntu/hryu/data/train/train104.png 0
/home/ubuntu/hryu/data/train/train105.png 0
/home/ubuntu/hryu/data/train/train106.png 0
/home/ubuntu/hryu/data/train/train107.png 0
/home/ubuntu/hryu/data/train/train108.png 0
/home/ubuntu/hryu/data/train/train109.png 0
/home/ubuntu/hryu/data/train/train110.png 0
/home/ubuntu/hryu/data/train/train111.png 0
/home/ubuntu/hryu/data/train/train112.png 0
/home/ubuntu/hryu/data/train/train113.png 0
/home/ubuntu/hryu/data/train/train114.png 0
/home/ubuntu/hryu/data/train/train115.png 0
/home/ubuntu/hryu/data/train/train116.png 0
/home/ubuntu/hryu/data/train/train117.png 0
/home/ubuntu/hryu/data/train/train118.png 0
/home/ubuntu/hryu/data/train/train119.png 0
/home/ubuntu/hryu/data/train/train120.png 0
/home/ubuntu/hryu/data/train/train121.png 0
/home/ubuntu/hryu/data/train/train122.png 0
/home/ubuntu/hryu/data/train/train123.png 0
/home/ubuntu/hryu/data/train/train124.png 0
/home/ubuntu/hryu/data/train/train125.png 0
/home/ubuntu/hryu/data/train/train126.png 0
/home/ubuntu/hryu/data/train/train127.png 0
/home/ubuntu/hryu/data/train/train128.png 0
/home/ubuntu/hryu/data/train/train129.png 0
/home/ubuntu/hryu/data/train/train130.png 0
/home/ubuntu/hryu/data/train/train131.png 0
/home/ubuntu/hryu/data/train/train132.png 0
/home/ubuntu/hryu/data/train/train133.png 1
/home/ubuntu/hryu/data/train/train134.png 0
/home/ubuntu/hryu/data/train/train135.png 0
/home/ubuntu/hryu/data/train/train136.png 0
/home/ubuntu/hryu/data/train/train137.png 0
/home/ubuntu/hryu/data/train/train138.png 0
/home/ubuntu/hryu/data/train/train139.png 0
/home/ubuntu/hryu/data/train/train140.png 0
/home/ubuntu/hryu/data/train/train141.png 0
/home/ubuntu/hryu/data/train/train142.png 0
/home/ubuntu/hryu/data/train/train143.png 0
/home/ubuntu/hryu/data/train/train144.png 0
/home/ubuntu/hryu/data/train/train145.png 0
/home/ubuntu/hryu/data/train/train146.png 0
/home/ubuntu/hryu/data/train/train147.png 0
/home/ubuntu/hryu/data/train/train148.png 0
/home/ubuntu/hryu/data/train/train149.png 0
/home/ubuntu/hryu/data/train/train150.png 0
/home/ubuntu/hryu/data/train/train151.png 0
/home/ubuntu/hryu/data/train/train152.png 0
/home/ubuntu/hryu/data/train/train153.png 0
/home/ubuntu/hryu/data/train/train154.png 0
/home/ubuntu/hryu/data/train/train155.png 0
/home/ubuntu/hryu/data/train/train156.png 0
/home/ubuntu/hryu/data/train/train157.png 0
/home/ubuntu/hryu/data/train/train158.png 0
/home/ubuntu/hryu/data/train/train159.png 0
/home/ubuntu/hryu/data/train/train160.png 0
/home/ubuntu/hryu/data/train/train161.png 0
/home/ubuntu/hryu/data/train/train162.png 0
/home/ubuntu/hryu/data/train/train163.png 0
/home/ubuntu/hryu/data/train/train164.png 0
/home/ubuntu/hryu/data/train/train165.png 0
/home/ubuntu/hryu/data/train/train166.png 0
/home/ubuntu/hryu/data/train/train167.png 0
/home/ubuntu/hryu/data/train/train168.png 1
/home/ubuntu/hryu/data/train/train169.png 0
/home/ubuntu/hryu/data/train/train170.png 0
/home/ubuntu/hryu/data/train/train171.png 0
/home/ubuntu/hryu/data/train/train172.png 0
/home/ubuntu/hryu/data/train/train173.png 0
/home/ubuntu/hryu/data/train/train174.png 0
/home/ubuntu/hryu/data/train/train175.png 0
/home/ubuntu/hryu/data/train/train176.png 0
/home/ubuntu/hryu/data/train/train177.png 0
/home/ubuntu/hryu/data/train/train178.png 0
/home/ubuntu/hryu/data/train/train179.png 0
/home/ubuntu/hryu/data/train/train180.png 1
/home/ubuntu/hryu/data/train/train181.png 0
/home/ubuntu/hryu/data/train/train182.png 0
/home/ubuntu/hryu/data/train/train183.png 0
/home/ubuntu/hryu/data/train/train184.png 0
/home/ubuntu/hryu/data/train/train185.png 0
/home/ubuntu/hryu/data/train/train186.png 0
/home/ubuntu/hryu/data/train/train187.png 0
/home/ubuntu/hryu/data/train/train188.png 0
/home/ubuntu/hryu/data/train/train189.png 0
/home/ubuntu/hryu/data/train/train190.png 0
/home/ubuntu/hryu/data/train/train191.png 0
/home/ubuntu/hryu/data/train/train192.png 0
/home/ubuntu/hryu/data/train/train193.png 0
/home/ubuntu/hryu/data/train/train194.png 0
/home/ubuntu/hryu/data/train/train195.png 0
/home/ubuntu/hryu/data/train/train196.png 0
/home/ubuntu/hryu/data/train/train197.png 0
/home/ubuntu/hryu/data/train/train198.png 0
/home/ubuntu/hryu/data/train/train199.png 0
/home/ubuntu/hryu/data/train/train200.png 0
/home/ubuntu/hryu/data/train/train201.png 0
/home/ubuntu/hryu/data/train/train202.png 0
/home/ubuntu/hryu/data/train/train203.png 0
/home/ubuntu/hryu/data/train/train204.png 0
/home/ubuntu/hryu/data/train/train205.png 0
/home/ubuntu/hryu/data/train/train206.png 0
/home/ubuntu/hryu/data/train/train207.png 0
/home/ubuntu/hryu/data/train/train208.png 0
/home/ubuntu/hryu/data/train/train209.png 0
/home/ubuntu/hryu/data/train/train210.png 0
/home/ubuntu/hryu/data/train/train211.png 0
/home/ubuntu/hryu/data/train/train212.png 0
/home/ubuntu/hryu/data/train/train213.png 0
/home/ubuntu/hryu/data/train/train214.png 0
/home/ubuntu/hryu/data/train/train215.png 0
/home/ubuntu/hryu/data/train/train216.png 0
/home/ubuntu/hryu/data/train/train217.png 0
/home/ubuntu/hryu/data/train/train218.png 0
/home/ubuntu/hryu/data/train/train219.png 0
/home/ubuntu/hryu/data/train/train220.png 0
/home/ubuntu/hryu/data/train/train221.png 0
/home/ubuntu/hryu/data/train/train222.png 0
/home/ubuntu/hryu/data/train/train223.png 0
/home/ubuntu/hryu/data/train/train224.png 0
/home/ubuntu/hryu/data/train/train225.png 0
/home/ubuntu/hryu/data/train/train226.png 1
/home/ubuntu/hryu/data/train/train227.png 1
/home/ubuntu/hryu/data/train/train228.png 1
/home/ubuntu/hryu/data/train/train229.png 1
/home/ubuntu/hryu/data/train/train230.png 1
/home/ubuntu/hryu/data/train/train231.png 0
/home/ubuntu/hryu/data/train/train232.png 0
/home/ubuntu/hryu/data/train/train233.png 0
/home/ubuntu/hryu/data/train/train234.png 0
/home/ubuntu/hryu/data/train/train235.png 0
/home/ubuntu/hryu/data/train/train236.png 0
/home/ubuntu/hryu/data/train/train237.png 0
/home/ubuntu/hryu/data/train/train238.png 0
/home/ubuntu/hryu/data/train/train239.png 0
/home/ubuntu/hryu/data/train/train240.png 0
/home/ubuntu/hryu/data/train/train241.png 0
/home/ubuntu/hryu/data/train/train242.png 0
/home/ubuntu/hryu/data/train/train243.png 0
/home/ubuntu/hryu/data/train/train244.png 0
/home/ubuntu/hryu/data/train/train245.png 0
/home/ubuntu/hryu/data/train/train246.png 0
/home/ubuntu/hryu/data/train/train247.png 0
/home/ubuntu/hryu/data/train/train248.png 0
/home/ubuntu/hryu/data/train/train249.png 0
/home/ubuntu/hryu/data/train/train250.png 0
/home/ubuntu/hryu/data/train/train251.png 0
/home/ubuntu/hryu/data/train/train252.png 0
/home/ubuntu/hryu/data/train/train253.png 0
/home/ubuntu/hryu/data/train/train254.png 0
/home/ubuntu/hryu/data/train/train255.png 0
/home/ubuntu/hryu/data/train/train256.png 0
/home/ubuntu/hryu/data/train/train257.png 0
/home/ubuntu/hryu/data/train/train258.png 0
/home/ubuntu/hryu/data/train/train259.png 0
/home/ubuntu/hryu/data/train/train260.png 0
/home/ubuntu/hryu/data/train/train261.png 0
/home/ubuntu/hryu/data/train/train262.png 0
/home/ubuntu/hryu/data/train/train263.png 0
/home/ubuntu/hryu/data/train/train264.png 0
/home/ubuntu/hryu/data/train/train265.png 0
/home/ubuntu/hryu/data/train/train266.png 0
/home/ubuntu/hryu/data/train/train267.png 0
/home/ubuntu/hryu/data/train/train268.png 0
/home/ubuntu/hryu/data/train/train269.png 0
/home/ubuntu/hryu/data/train/train270.png 0
/home/ubuntu/hryu/data/train/train271.png 0
/home/ubuntu/hryu/data/train/train272.png 0
/home/ubuntu/hryu/data/train/train273.png 1
/home/ubuntu/hryu/data/train/train274.png 0
/home/ubuntu/hryu/data/train/train275.png 0
/home/ubuntu/hryu/data/train/train276.png 0
/home/ubuntu/hryu/data/train/train277.png 0
/home/ubuntu/hryu/data/train/train278.png 0
/home/ubuntu/hryu/data/train/train279.png 0
/home/ubuntu/hryu/data/train/train280.png 0
/home/ubuntu/hryu/data/train/train281.png 0
/home/ubuntu/hryu/data/train/train282.png 0
/home/ubuntu/hryu/data/train/train283.png 0
/home/ubuntu/hryu/data/train/train284.png 0
/home/ubuntu/hryu/data/train/train285.png 0
/home/ubuntu/hryu/data/train/train286.png 0
/home/ubuntu/hryu/data/train/train287.png 0
/home/ubuntu/hryu/data/train/train288.png 0
/home/ubuntu/hryu/data/train/train289.png 0
/home/ubuntu/hryu/data/train/train290.png 0
/home/ubuntu/hryu/data/train/train291.png 0
/home/ubuntu/hryu/data/train/train292.png 0
/home/ubuntu/hryu/data/train/train293.png 0
/home/ubuntu/hryu/data/train/train294.png 0
/home/ubuntu/hryu/data/train/train295.png 0
/home/ubuntu/hryu/data/train/train296.png 0
/home/ubuntu/hryu/data/train/train297.png 0
/home/ubuntu/hryu/data/train/train298.png 0
/home/ubuntu/hryu/data/train/train299.png 0
/home/ubuntu/hryu/data/train/train300.png 0
/home/ubuntu/hryu/data/train/train301.png 0
/home/ubuntu/hryu/data/train/train302.png 0
/home/ubuntu/hryu/data/train/train303.png 0
/home/ubuntu/hryu/data/train/train304.png 0
/home/ubuntu/hryu/data/train/train305.png 0
/home/ubuntu/hryu/data/train/train306.png 0
/home/ubuntu/hryu/data/train/train307.png 0
/home/ubuntu/hryu/data/train/train308.png 0
/home/ubuntu/hryu/data/train/train309.png 0
/home/ubuntu/hryu/data/train/train310.png 1
/home/ubuntu/hryu/data/train/train311.png 0
/home/ubuntu/hryu/data/train/train312.png 0
/home/ubuntu/hryu/data/train/train313.png 0
/home/ubuntu/hryu/data/train/train314.png 0
/home/ubuntu/hryu/data/train/train315.png 0
/home/ubuntu/hryu/data/train/train316.png 0
/home/ubuntu/hryu/data/train/train317.png 0
/home/ubuntu/hryu/data/train/train318.png 0
/home/ubuntu/hryu/data/train/train319.png 0
/home/ubuntu/hryu/data/train/train320.png 0
/home/ubuntu/hryu/data/train/train321.png 0
/home/ubuntu/hryu/data/train/train322.png 0
/home/ubuntu/hryu/data/train/train323.png 0
/home/ubuntu/hryu/data/train/train324.png 0
/home/ubuntu/hryu/data/train/train325.png 0
/home/ubuntu/hryu/data/train/train326.png 0
/home/ubuntu/hryu/data/train/train327.png 0
/home/ubuntu/hryu/data/train/train328.png 0
/home/ubuntu/hryu/data/train/train329.png 0
/home/ubuntu/hryu/data/train/train330.png 0
/home/ubuntu/hryu/data/train/train331.png 0
/home/ubuntu/hryu/data/train/train332.png 0
/home/ubuntu/hryu/data/train/train333.png 0
/home/ubuntu/hryu/data/train/train334.png 0
/home/ubuntu/hryu/data/train/train335.png 0
/home/ubuntu/hryu/data/train/train336.png 0
/home/ubuntu/hryu/data/train/train337.png 0
/home/ubuntu/hryu/data/train/train338.png 0
/home/ubuntu/hryu/data/train/train339.png 0
/home/ubuntu/hryu/data/train/train340.png 0
/home/ubuntu/hryu/data/train/train341.png 0
/home/ubuntu/hryu/data/train/train342.png 0
/home/ubuntu/hryu/data/train/train343.png 0
/home/ubuntu/hryu/data/train/train344.png 0
/home/ubuntu/hryu/data/train/train345.png 0
/home/ubuntu/hryu/data/train/train346.png 0
/home/ubuntu/hryu/data/train/train347.png 0
/home/ubuntu/hryu/data/train/train348.png 0
/home/ubuntu/hryu/data/train/train349.png 1
/home/ubuntu/hryu/data/train/train350.png 1
/home/ubuntu/hryu/data/train/train351.png 1
/home/ubuntu/hryu/data/train/train352.png 1
/home/ubuntu/hryu/data/train/train353.png 0
/home/ubuntu/hryu/data/train/train354.png 0
/home/ubuntu/hryu/data/train/train355.png 0
/home/ubuntu/hryu/data/train/train356.png 0
/home/ubuntu/hryu/data/train/train357.png 0
/home/ubuntu/hryu/data/train/train358.png 0
/home/ubuntu/hryu/data/train/train359.png 0
/home/ubuntu/hryu/data/train/train360.png 0
/home/ubuntu/hryu/data/train/train361.png 0
/home/ubuntu/hryu/data/train/train362.png 0
/home/ubuntu/hryu/data/train/train363.png 0
/home/ubuntu/hryu/data/train/train364.png 0
/home/ubuntu/hryu/data/train/train365.png 0
/home/ubuntu/hryu/data/train/train366.png 0
/home/ubuntu/hryu/data/train/train367.png 0
/home/ubuntu/hryu/data/train/train368.png 0
/home/ubuntu/hryu/data/train/train369.png 0
/home/ubuntu/hryu/data/train/train370.png 0
/home/ubuntu/hryu/data/train/train371.png 0
/home/ubuntu/hryu/data/train/train372.png 0
/home/ubuntu/hryu/data/train/train373.png 1
/home/ubuntu/hryu/data/train/train374.png 0
/home/ubuntu/hryu/data/train/train375.png 0
/home/ubuntu/hryu/data/train/train376.png 0
/home/ubuntu/hryu/data/train/train377.png 0
/home/ubuntu/hryu/data/train/train378.png 1
/home/ubuntu/hryu/data/train/train379.png 1
/home/ubuntu/hryu/data/train/train380.png 1
/home/ubuntu/hryu/data/train/train381.png 0
/home/ubuntu/hryu/data/train/train382.png 0
/home/ubuntu/hryu/data/train/train383.png 0
/home/ubuntu/hryu/data/train/train384.png 0
/home/ubuntu/hryu/data/train/train385.png 0
/home/ubuntu/hryu/data/train/train386.png 1
/home/ubuntu/hryu/data/train/train387.png 0
/home/ubuntu/hryu/data/train/train388.png 0
/home/ubuntu/hryu/data/train/train389.png 0
/home/ubuntu/hryu/data/train/train390.png 0
/home/ubuntu/hryu/data/train/train391.png 0
/home/ubuntu/hryu/data/train/train392.png 0
/home/ubuntu/hryu/data/train/train393.png 0
/home/ubuntu/hryu/data/train/train394.png 0
/home/ubuntu/hryu/data/train/train395.png 0
/home/ubuntu/hryu/data/train/train396.png 0
/home/ubuntu/hryu/data/train/train397.png 0
/home/ubuntu/hryu/data/train/train398.png 0
/home/ubuntu/hryu/data/train/train399.png 0
/home/ubuntu/hryu/data/train/train400.png 0
/home/ubuntu/hryu/data/train/train401.png 1
/home/ubuntu/hryu/data/train/train402.png 0
/home/ubuntu/hryu/data/train/train403.png 0
/home/ubuntu/hryu/data/train/train404.png 0
/home/ubuntu/hryu/data/train/train405.png 0
/home/ubuntu/hryu/data/train/train406.png 0
/home/ubuntu/hryu/data/train/train407.png 0
/home/ubuntu/hryu/data/train/train408.png 0
/home/ubuntu/hryu/data/train/train409.png 1
/home/ubuntu/hryu/data/train/train410.png 0
/home/ubuntu/hryu/data/train/train411.png 0
/home/ubuntu/hryu/data/train/train412.png 0
/home/ubuntu/hryu/data/train/train413.png 0
/home/ubuntu/hryu/data/train/train414.png 0
/home/ubuntu/hryu/data/train/train415.png 0
/home/ubuntu/hryu/data/train/train416.png 0
/home/ubuntu/hryu/data/train/train417.png 0
/home/ubuntu/hryu/data/train/train418.png 1
/home/ubuntu/hryu/data/train/train419.png 0
/home/ubuntu/hryu/data/train/train420.png 0
/home/ubuntu/hryu/data/train/train421.png 0
/home/ubuntu/hryu/data/train/train422.png 0
/home/ubuntu/hryu/data/train/train423.png 0
/home/ubuntu/hryu/data/train/train424.png 0
/home/ubuntu/hryu/data/train/train425.png 0
/home/ubuntu/hryu/data/train/train426.png 0
/home/ubuntu/hryu/data/train/train427.png 0
/home/ubuntu/hryu/data/train/train428.png 0
/home/ubuntu/hryu/data/train/train429.png 0
/home/ubuntu/hryu/data/train/train430.png 0
/home/ubuntu/hryu/data/train/train431.png 0
/home/ubuntu/hryu/data/train/train432.png 0
/home/ubuntu/hryu/data/train/train433.png 0
/home/ubuntu/hryu/data/train/train434.png 1
/home/ubuntu/hryu/data/train/train435.png 0
/home/ubuntu/hryu/data/train/train436.png 0
/home/ubuntu/hryu/data/train/train437.png 0
/home/ubuntu/hryu/data/train/train438.png 0
/home/ubuntu/hryu/data/train/train439.png 0
/home/ubuntu/hryu/data/train/train440.png 0
/home/ubuntu/hryu/data/train/train441.png 0
/home/ubuntu/hryu/data/train/train442.png 0
/home/ubuntu/hryu/data/train/train443.png 0
/home/ubuntu/hryu/data/train/train444.png 0
/home/ubuntu/hryu/data/train/train445.png 0
/home/ubuntu/hryu/data/train/train446.png 0
/home/ubuntu/hryu/data/train/train447.png 0
/home/ubuntu/hryu/data/train/train448.png 0
/home/ubuntu/hryu/data/train/train449.png 0
/home/ubuntu/hryu/data/train/train450.png 0
/home/ubuntu/hryu/data/train/train451.png 0
/home/ubuntu/hryu/data/train/train452.png 0
/home/ubuntu/hryu/data/train/train453.png 0
/home/ubuntu/hryu/data/train/train454.png 0
/home/ubuntu/hryu/data/train/train455.png 0
/home/ubuntu/hryu/data/train/train456.png 0
/home/ubuntu/hryu/data/train/train457.png 0
/home/ubuntu/hryu/data/train/train458.png 0
/home/ubuntu/hryu/data/train/train459.png 0
/home/ubuntu/hryu/data/train/train460.png 0
/home/ubuntu/hryu/data/train/train461.png 0
/home/ubuntu/hryu/data/train/train462.png 0
/home/ubuntu/hryu/data/train/train463.png 0
/home/ubuntu/hryu/data/train/train464.png 0
/home/ubuntu/hryu/data/train/train465.png 0
/home/ubuntu/hryu/data/train/train466.png 0
/home/ubuntu/hryu/data/train/train467.png 0
/home/ubuntu/hryu/data/train/train468.png 0
/home/ubuntu/hryu/data/train/train469.png 0
/home/ubuntu/hryu/data/train/train470.png 0
/home/ubuntu/hryu/data/train/train471.png 0
/home/ubuntu/hryu/data/train/train472.png 0
/home/ubuntu/hryu/data/train/train473.png 0
/home/ubuntu/hryu/data/train/train474.png 0
/home/ubuntu/hryu/data/train/train475.png 0
/home/ubuntu/hryu/data/train/train476.png 0
/home/ubuntu/hryu/data/train/train477.png 0
/home/ubuntu/hryu/data/train/train478.png 0
/home/ubuntu/hryu/data/train/train479.png 0
/home/ubuntu/hryu/data/train/train480.png 0
/home/ubuntu/hryu/data/train/train481.png 0
/home/ubuntu/hryu/data/train/train482.png 0
/home/ubuntu/hryu/data/train/train483.png 0
/home/ubuntu/hryu/data/train/train484.png 0
/home/ubuntu/hryu/data/train/train485.png 0
/home/ubuntu/hryu/data/train/train486.png 0
/home/ubuntu/hryu/data/train/train487.png 0
/home/ubuntu/hryu/data/train/train488.png 0
/home/ubuntu/hryu/data/train/train489.png 0
/home/ubuntu/hryu/data/train/train490.png 0
/home/ubuntu/hryu/data/train/train491.png 0
/home/ubuntu/hryu/data/train/train492.png 0
/home/ubuntu/hryu/data/train/train493.png 0
/home/ubuntu/hryu/data/train/train494.png 0
/home/ubuntu/hryu/data/train/train495.png 0
/home/ubuntu/hryu/data/train/train496.png 0
/home/ubuntu/hryu/data/train/train497.png 0
/home/ubuntu/hryu/data/train/train498.png 0
/home/ubuntu/hryu/data/train/train499.png 0
/home/ubuntu/hryu/data/train/train500.png 0
/home/ubuntu/hryu/data/train/train501.png 0
/home/ubuntu/hryu/data/train/train502.png 0
/home/ubuntu/hryu/data/train/train503.png 0
/home/ubuntu/hryu/data/train/train504.png 0
/home/ubuntu/hryu/data/train/train505.png 0
/home/ubuntu/hryu/data/train/train506.png 0
/home/ubuntu/hryu/data/train/train507.png 1
/home/ubuntu/hryu/data/train/train508.png 1
/home/ubuntu/hryu/data/train/train509.png 1
/home/ubuntu/hryu/data/train/train510.png 1
/home/ubuntu/hryu/data/train/train511.png 0
/home/ubuntu/hryu/data/train/train512.png 0
/home/ubuntu/hryu/data/train/train513.png 0
/home/ubuntu/hryu/data/train/train514.png 0
/home/ubuntu/hryu/data/train/train515.png 0
/home/ubuntu/hryu/data/train/train516.png 0
/home/ubuntu/hryu/data/train/train517.png 0
/home/ubuntu/hryu/data/train/train518.png 0
/home/ubuntu/hryu/data/train/train519.png 0
/home/ubuntu/hryu/data/train/train520.png 0
/home/ubuntu/hryu/data/train/train521.png 0
/home/ubuntu/hryu/data/train/train522.png 0
/home/ubuntu/hryu/data/train/train523.png 0
/home/ubuntu/hryu/data/train/train524.png 0
/home/ubuntu/hryu/data/train/train525.png 0
/home/ubuntu/hryu/data/train/train526.png 0
/home/ubuntu/hryu/data/train/train527.png 0
/home/ubuntu/hryu/data/train/train528.png 0
/home/ubuntu/hryu/data/train/train529.png 0
/home/ubuntu/hryu/data/train/train530.png 0
/home/ubuntu/hryu/data/train/train531.png 0
/home/ubuntu/hryu/data/train/train532.png 0
/home/ubuntu/hryu/data/train/train533.png 0
/home/ubuntu/hryu/data/train/train534.png 0
/home/ubuntu/hryu/data/train/train535.png 0
/home/ubuntu/hryu/data/train/train536.png 0
/home/ubuntu/hryu/data/train/train537.png 0
/home/ubuntu/hryu/data/train/train538.png 0
/home/ubuntu/hryu/data/train/train539.png 0
/home/ubuntu/hryu/data/train/train540.png 0
/home/ubuntu/hryu/data/train/train541.png 0
/home/ubuntu/hryu/data/train/train542.png 0
/home/ubuntu/hryu/data/train/train543.png 0
/home/ubuntu/hryu/data/train/train544.png 0
/home/ubuntu/hryu/data/train/train545.png 0
/home/ubuntu/hryu/data/train/train546.png 0
/home/ubuntu/hryu/data/train/train547.png 0
/home/ubuntu/hryu/data/train/train548.png 0
/home/ubuntu/hryu/data/train/train549.png 0
/home/ubuntu/hryu/data/train/train550.png 0
/home/ubuntu/hryu/data/train/train551.png 0
/home/ubuntu/hryu/data/train/train552.png 0
/home/ubuntu/hryu/data/train/train553.png 0
/home/ubuntu/hryu/data/train/train554.png 0
/home/ubuntu/hryu/data/train/train555.png 0
/home/ubuntu/hryu/data/train/train556.png 0
/home/ubuntu/hryu/data/train/train557.png 0
/home/ubuntu/hryu/data/train/train558.png 0
/home/ubuntu/hryu/data/train/train559.png 0
/home/ubuntu/hryu/data/train/train560.png 0
/home/ubuntu/hryu/data/train/train561.png 0
/home/ubuntu/hryu/data/train/train562.png 0
/home/ubuntu/hryu/data/train/train563.png 0
/home/ubuntu/hryu/data/train/train564.png 0
/home/ubuntu/hryu/data/train/train565.png 0
/home/ubuntu/hryu/data/train/train566.png 1
/home/ubuntu/hryu/data/train/train567.png 0
/home/ubuntu/hryu/data/train/train568.png 0
/home/ubuntu/hryu/data/train/train569.png 0
/home/ubuntu/hryu/data/train/train570.png 0
/home/ubuntu/hryu/data/train/train571.png 0
/home/ubuntu/hryu/data/train/train572.png 0
/home/ubuntu/hryu/data/train/train573.png 0
/home/ubuntu/hryu/data/train/train574.png 0
/home/ubuntu/hryu/data/train/train575.png 0
/home/ubuntu/hryu/data/train/train576.png 0
/home/ubuntu/hryu/data/train/train577.png 0
/home/ubuntu/hryu/data/train/train578.png 0
/home/ubuntu/hryu/data/train/train579.png 0
/home/ubuntu/hryu/data/train/train580.png 0
/home/ubuntu/hryu/data/train/train581.png 0
/home/ubuntu/hryu/data/train/train582.png 0
